7.8025 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
206.0032 	DATA 	Keypress: e
206.1700 	DATA 	Keypress: s
207.2137 	DATA 	Keypress: up
207.2151 	EXP 	duration: autoDraw = False
207.2151 	EXP 	text_4: autoDraw = False
207.2151 	EXP 	skips: autoDraw = True
207.2151 	EXP 	text_5: autoDraw = True
209.9136 	DATA 	Keypress: 1
210.0931 	DATA 	Keypress: 0
210.5097 	DATA 	Keypress: lshift
210.9341 	DATA 	Keypress: up
210.9484 	EXP 	skips: autoDraw = False
210.9484 	EXP 	text_5: autoDraw = False
210.9484 	EXP 	slider: markerPos = None
210.9484 	EXP 	slider: markerPos = None
210.9484 	EXP 	slider: autoDraw = True
210.9484 	EXP 	text_3: autoDraw = True
212.4738 	DATA 	Mouse: Left button down, pos=(771,275)
212.4805 	EXP 	slider: markerPos = 3.9250000000000003
212.4873 	EXP 	slider: markerPos = 3.9250000000000003
212.4944 	EXP 	slider: markerPos = 3.9250000000000003
212.5013 	EXP 	slider: markerPos = 3.9250000000000003
212.5082 	EXP 	slider: markerPos = 3.9250000000000003
212.5151 	EXP 	slider: markerPos = 3.9250000000000003
212.5220 	EXP 	slider: markerPos = 3.9250000000000003
212.5292 	EXP 	slider: markerPos = 3.9250000000000003
212.5361 	EXP 	slider: markerPos = 3.9250000000000003
212.5430 	EXP 	slider: markerPos = 3.9250000000000003
212.5499 	EXP 	slider: markerPos = 3.9250000000000003
212.5568 	EXP 	slider: markerPos = 3.9250000000000003
212.5638 	EXP 	slider: markerPos = 3.9250000000000003
212.5709 	EXP 	slider: markerPos = 3.9250000000000003
212.5781 	EXP 	slider: markerPos = 3.9250000000000003
212.5850 	EXP 	slider: markerPos = 3.9250000000000003
212.5920 	EXP 	slider: markerPos = 3.9250000000000003
212.5990 	EXP 	slider: markerPos = 3.9250000000000003
212.6058 	EXP 	slider: markerPos = 3.9250000000000003
212.6125 	EXP 	slider: markerPos = 3.9250000000000003
212.6192 	EXP 	slider: markerPos = 3.9250000000000003
212.6260 	EXP 	slider: markerPos = 3.9250000000000003
212.6329 	EXP 	slider: markerPos = 3.9250000000000003
212.6398 	EXP 	slider: markerPos = 3.9250000000000003
212.6468 	EXP 	slider: markerPos = 3.9250000000000003
212.6535 	EXP 	slider: markerPos = 3.9250000000000003
212.6602 	EXP 	slider: markerPos = 3.9250000000000003
212.6672 	EXP 	slider: markerPos = 3.9250000000000003
212.6739 	EXP 	slider: markerPos = 3.9250000000000003
212.6805 	EXP 	slider: markerPos = 3.9250000000000003
212.6875 	EXP 	slider: markerPos = 3.9250000000000003
212.6942 	EXP 	slider: markerPos = 3.9250000000000003
212.7012 	EXP 	slider: markerPos = 3.9250000000000003
212.7079 	EXP 	slider: markerPos = 3.9250000000000003
212.7151 	EXP 	slider: markerPos = 3.9250000000000003
212.7222 	EXP 	slider: markerPos = 3.9250000000000003
212.7294 	EXP 	slider: markerPos = 3.9250000000000003
212.7361 	EXP 	slider: markerPos = 3.9250000000000003
212.7427 	EXP 	slider: markerPos = 3.9250000000000003
212.7496 	EXP 	slider: markerPos = 3.9250000000000003
212.7564 	EXP 	slider: markerPos = 3.9250000000000003
212.7635 	EXP 	slider: markerPos = 3.9250000000000003
212.7704 	EXP 	slider: markerPos = 3.9250000000000003
212.7773 	EXP 	slider: markerPos = 3.9250000000000003
212.7842 	EXP 	slider: markerPos = 3.9250000000000003
212.7918 	EXP 	slider: markerPos = 3.9250000000000003
212.7991 	EXP 	slider: markerPos = 3.9250000000000003
212.8063 	EXP 	slider: markerPos = 3.95
212.8140 	EXP 	slider: markerPos = 3.975
212.8211 	EXP 	slider: markerPos = 4.0
212.8284 	EXP 	slider: markerPos = 4.041666666666666
212.8352 	EXP 	slider: markerPos = 4.083333333333333
212.8422 	EXP 	slider: markerPos = 4.133333333333333
212.8490 	EXP 	slider: markerPos = 4.183333333333334
212.8595 	EXP 	slider: markerPos = 4.241666666666666
212.8672 	EXP 	slider: markerPos = 4.291666666666666
212.8751 	EXP 	slider: markerPos = 4.341666666666667
212.8823 	EXP 	slider: markerPos = 4.375
212.8894 	EXP 	slider: markerPos = 4.4
212.8962 	EXP 	slider: markerPos = 4.441666666666666
212.9034 	EXP 	slider: markerPos = 4.491666666666667
212.9102 	EXP 	slider: markerPos = 4.516666666666667
212.9173 	EXP 	slider: markerPos = 4.558333333333334
212.9242 	EXP 	slider: markerPos = 4.583333333333333
212.9312 	EXP 	slider: markerPos = 4.616666666666667
212.9382 	EXP 	slider: markerPos = 4.65
212.9452 	EXP 	slider: markerPos = 4.683333333333334
212.9526 	EXP 	slider: markerPos = 4.708333333333334
212.9595 	EXP 	slider: markerPos = 4.733333333333333
212.9665 	EXP 	slider: markerPos = 4.75
212.9735 	EXP 	slider: markerPos = 4.775
212.9804 	EXP 	slider: markerPos = 4.791666666666666
212.9873 	EXP 	slider: markerPos = 4.8
212.9941 	EXP 	slider: markerPos = 4.808333333333334
213.0012 	EXP 	slider: markerPos = 4.808333333333334
213.0082 	EXP 	slider: markerPos = 4.816666666666666
213.0150 	EXP 	slider: markerPos = 4.816666666666666
213.0219 	EXP 	slider: markerPos = 4.816666666666666
213.0293 	EXP 	slider: markerPos = 4.816666666666666
213.0369 	EXP 	slider: markerPos = 4.808333333333334
213.0440 	EXP 	slider: markerPos = 4.8
213.0549 	EXP 	slider: markerPos = 4.783333333333333
213.0622 	EXP 	slider: markerPos = 4.775
213.0702 	EXP 	slider: markerPos = 4.741666666666667
213.0774 	EXP 	slider: markerPos = 4.708333333333334
213.0846 	EXP 	slider: markerPos = 4.65
213.0930 	EXP 	slider: markerPos = 4.566666666666666
213.1033 	EXP 	slider: markerPos = 4.275
213.1104 	EXP 	slider: markerPos = 4.016666666666667
213.1178 	EXP 	slider: markerPos = 3.7333333333333334
213.1252 	EXP 	slider: markerPos = 3.408333333333333
213.1321 	EXP 	slider: markerPos = 3.041666666666667
213.1394 	EXP 	slider: markerPos = 2.675
213.1464 	EXP 	slider: markerPos = 2.275
213.1532 	EXP 	slider: markerPos = 1.9250000000000003
213.1602 	EXP 	slider: markerPos = 1.6333333333333333
213.1675 	EXP 	slider: markerPos = 1.3916666666666666
213.1743 	EXP 	slider: markerPos = 1.041666666666667
213.1817 	EXP 	slider: markerPos = 0.8249999999999996
213.1888 	EXP 	slider: markerPos = 0.725
213.1959 	EXP 	slider: markerPos = 0.6166666666666664
213.2030 	EXP 	slider: markerPos = 0.5333333333333337
213.2102 	EXP 	slider: markerPos = 0.47499999999999987
213.2174 	EXP 	slider: markerPos = 0.441666666666667
213.2281 	EXP 	slider: markerPos = 0.4083333333333331
213.2353 	EXP 	slider: markerPos = 0.3750000000000002
213.2425 	EXP 	slider: markerPos = 0.36666666666666625
213.2500 	EXP 	slider: markerPos = 0.3583333333333333
213.2571 	EXP 	slider: markerPos = 0.3500000000000003
213.2643 	EXP 	slider: markerPos = 0.3500000000000003
213.2714 	EXP 	slider: markerPos = 0.34166666666666634
213.2789 	EXP 	slider: markerPos = 0.33333333333333337
213.2859 	EXP 	slider: markerPos = 0.33333333333333337
213.2929 	EXP 	slider: markerPos = 0.33333333333333337
213.2999 	EXP 	slider: markerPos = 0.33333333333333337
213.3069 	EXP 	slider: markerPos = 0.33333333333333337
213.3139 	EXP 	slider: markerPos = 0.33333333333333337
213.3208 	EXP 	slider: markerPos = 0.33333333333333337
213.3277 	EXP 	slider: markerPos = 0.33333333333333337
213.3347 	EXP 	slider: markerPos = 0.33333333333333337
213.3417 	EXP 	slider: markerPos = 0.33333333333333337
213.3489 	EXP 	slider: markerPos = 0.33333333333333337
213.3559 	EXP 	slider: markerPos = 0.33333333333333337
213.3630 	EXP 	slider: markerPos = 0.33333333333333337
213.3701 	EXP 	slider: markerPos = 0.33333333333333337
213.3772 	EXP 	slider: markerPos = 0.33333333333333337
213.3877 	EXP 	slider: markerPos = 0.33333333333333337
213.3948 	EXP 	slider: markerPos = 0.33333333333333337
213.4024 	EXP 	slider: markerPos = 0.33333333333333337
213.4101 	EXP 	slider: markerPos = 0.33333333333333337
213.4170 	EXP 	slider: markerPos = 0.33333333333333337
213.4240 	EXP 	slider: markerPos = 0.33333333333333337
213.4311 	EXP 	slider: markerPos = 0.33333333333333337
213.4383 	EXP 	slider: markerPos = 0.33333333333333337
213.4454 	EXP 	slider: markerPos = 0.33333333333333337
213.4525 	EXP 	slider: markerPos = 0.33333333333333337
213.4595 	EXP 	slider: markerPos = 0.33333333333333337
213.4667 	EXP 	slider: markerPos = 0.33333333333333337
213.4738 	EXP 	slider: markerPos = 0.33333333333333337
213.4807 	EXP 	slider: markerPos = 0.33333333333333337
213.4878 	EXP 	slider: markerPos = 0.33333333333333337
213.4951 	EXP 	slider: markerPos = 0.33333333333333337
213.5024 	EXP 	slider: markerPos = 0.34166666666666634
213.5128 	EXP 	slider: markerPos = 0.3750000000000002
213.5198 	EXP 	slider: markerPos = 0.4083333333333331
213.5279 	EXP 	slider: markerPos = 0.4666666666666669
213.5346 	EXP 	slider: markerPos = 0.5833333333333335
213.5420 	EXP 	slider: markerPos = 0.708333333333333
213.5494 	EXP 	slider: markerPos = 1.0499999999999998
213.5566 	EXP 	slider: markerPos = 1.25
213.5638 	EXP 	slider: markerPos = 1.45
213.5711 	EXP 	slider: markerPos = 1.6500000000000001
213.5784 	EXP 	slider: markerPos = 1.8833333333333333
213.5858 	EXP 	slider: markerPos = 2.1166666666666663
213.5960 	EXP 	slider: markerPos = 2.3
213.6034 	EXP 	slider: markerPos = 2.5333333333333337
213.6106 	EXP 	slider: markerPos = 2.8083333333333336
213.6188 	EXP 	slider: markerPos = 3.191666666666667
213.6258 	EXP 	slider: markerPos = 3.333333333333334
213.6328 	EXP 	slider: markerPos = 3.4416666666666664
213.6401 	EXP 	slider: markerPos = 3.525
213.6470 	EXP 	slider: markerPos = 3.6166666666666667
213.6541 	EXP 	slider: markerPos = 3.6833333333333336
213.6611 	EXP 	slider: markerPos = 3.7333333333333334
213.6684 	EXP 	slider: markerPos = 3.7583333333333333
213.6755 	EXP 	slider: markerPos = 3.7916666666666665
213.6830 	EXP 	slider: markerPos = 3.816666666666667
213.6936 	EXP 	slider: markerPos = 3.825
213.7006 	EXP 	slider: markerPos = 3.841666666666667
213.7078 	EXP 	slider: markerPos = 3.8499999999999996
213.7156 	EXP 	slider: markerPos = 3.8499999999999996
213.7227 	EXP 	slider: markerPos = 3.8499999999999996
213.7300 	EXP 	slider: markerPos = 3.8583333333333334
213.7372 	EXP 	slider: markerPos = 3.8583333333333334
213.7443 	EXP 	slider: markerPos = 3.8666666666666667
213.7517 	EXP 	slider: markerPos = 3.875
213.7589 	EXP 	slider: markerPos = 3.8833333333333333
213.7664 	EXP 	slider: markerPos = 3.8916666666666666
213.7767 	EXP 	slider: markerPos = 3.8999999999999995
213.7837 	EXP 	slider: markerPos = 3.9166666666666665
213.7912 	EXP 	slider: markerPos = 3.9333333333333336
213.7990 	EXP 	slider: markerPos = 3.9416666666666664
213.8061 	EXP 	slider: markerPos = 3.9583333333333335
213.8136 	EXP 	slider: markerPos = 3.9916666666666663
213.8205 	EXP 	slider: markerPos = 4.016666666666667
213.8276 	EXP 	slider: markerPos = 4.041666666666666
213.8346 	EXP 	slider: markerPos = 4.058333333333334
213.8420 	EXP 	slider: markerPos = 4.058333333333334
213.8532 	EXP 	slider: markerPos = 4.1
213.8606 	EXP 	slider: markerPos = 4.125
213.8702 	EXP 	slider: markerPos = 4.15
213.8810 	EXP 	slider: markerPos = 4.183333333333334
213.8887 	EXP 	slider: markerPos = 4.241666666666666
213.8962 	EXP 	slider: markerPos = 4.266666666666667
213.9040 	EXP 	slider: markerPos = 4.300000000000001
213.9158 	EXP 	slider: markerPos = 4.316666666666666
213.9232 	EXP 	slider: markerPos = 4.333333333333333
213.9308 	EXP 	slider: markerPos = 4.341666666666667
213.9384 	EXP 	slider: markerPos = 4.341666666666667
213.9460 	EXP 	slider: markerPos = 4.35
213.9575 	EXP 	slider: markerPos = 4.35
213.9648 	EXP 	slider: markerPos = 4.35
213.9723 	EXP 	slider: markerPos = 4.35
213.9798 	EXP 	slider: markerPos = 4.35
213.9878 	EXP 	slider: markerPos = 4.35
213.9990 	EXP 	slider: markerPos = 4.35
214.0061 	EXP 	slider: markerPos = 4.341666666666667
214.0121 	DATA 	Mouse:  Left button up, pos=(821,174)
214.0141 	EXP 	slider: markerPos = 4.341666666666667
214.0215 	EXP 	slider: markerPos = 4.341666666666667
214.0314 	EXP 	slider: autoDraw = False
214.0314 	EXP 	text_3: autoDraw = False
214.0314 	EXP 	suggestions: autoDraw = True
214.0314 	EXP 	text_6: autoDraw = True
215.7810 	DATA 	Keypress: lshift
215.9339 	DATA 	Keypress: y
216.0721 	DATA 	Keypress: e
216.2594 	DATA 	Keypress: s
217.0579 	DATA 	Keypress: comma
217.2386 	DATA 	Keypress: space
218.1764 	DATA 	Keypress: lshift
219.3922 	DATA 	Keypress: lshift
219.4676 	DATA 	Keypress: m
219.7248 	DATA 	Keypress: y
219.9191 	DATA 	Keypress: space
220.0308 	DATA 	Keypress: b
220.1342 	DATA 	Keypress: u
220.2877 	DATA 	Keypress: t
220.6212 	DATA 	Keypress: t
221.5579 	DATA 	Keypress: space
221.8565 	DATA 	Keypress: backspace
221.9816 	DATA 	Keypress: backspace
222.0995 	DATA 	Keypress: backspace
222.2249 	DATA 	Keypress: backspace
222.3636 	DATA 	Keypress: backspace
222.4954 	DATA 	Keypress: backspace
223.3286 	DATA 	Keypress: backspace
223.4749 	DATA 	Keypress: backspace
223.8012 	DATA 	Keypress: lshift
224.3570 	DATA 	Keypress: b
224.5514 	DATA 	Keypress: u
224.6764 	DATA 	Keypress: t
224.8355 	DATA 	Keypress: space
225.0024 	DATA 	Keypress: lshift
225.1205 	DATA 	Keypress: i
225.2732 	DATA 	Keypress: space
225.6689 	DATA 	Keypress: h
225.7804 	DATA 	Keypress: a
225.9813 	DATA 	Keypress: t
226.1422 	DATA 	Keypress: e
226.3914 	DATA 	Keypress: space
226.4539 	DATA 	Keypress: t
226.6554 	DATA 	Keypress: h
226.8082 	DATA 	Keypress: e
226.9539 	DATA 	Keypress: space
227.0440 	DATA 	Keypress: semicolon
227.1974 	DATA 	Keypress: e
227.3499 	DATA 	Keypress: n
227.7318 	DATA 	Keypress: backspace
227.8293 	DATA 	Keypress: backspace
227.9326 	DATA 	Keypress: backspace
228.3362 	DATA 	Keypress: l
228.4609 	DATA 	Keypress: e
228.6203 	DATA 	Keypress: n
228.7667 	DATA 	Keypress: g
229.0231 	DATA 	Keypress: t
229.1834 	DATA 	Keypress: h
229.4961 	DATA 	Keypress: return
230.1340 	DATA 	Keypress: up
230.1447 	EXP 	suggestions: autoDraw = False
230.1447 	EXP 	text_6: autoDraw = False
230.1447 	EXP 	thank_you: autoDraw = True
231.3136 	DATA 	Keypress: up
233.1450 	EXP 	thank_you: autoDraw = False
233.1450 	EXP 	thank_you: autoDraw = False
233.1452 	EXP 	clock: status = STOPPED
233.2156 	EXP 	window1: mouseVisible = True
