12.5504 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
250.8817 	EXP 	slider: markerPos = 6.308333333333334
250.8889 	EXP 	slider: markerPos = 6.308333333333334
250.8960 	EXP 	slider: markerPos = 6.308333333333334
250.9035 	EXP 	slider: markerPos = 6.308333333333334
250.9110 	EXP 	slider: markerPos = 6.308333333333334
250.9182 	EXP 	slider: markerPos = 6.308333333333334
250.9254 	EXP 	slider: markerPos = 6.308333333333334
250.9327 	EXP 	slider: markerPos = 6.308333333333334
250.9398 	EXP 	slider: markerPos = 6.308333333333334
250.9470 	EXP 	slider: markerPos = 6.308333333333334
250.9546 	EXP 	slider: markerPos = 6.308333333333334
250.9653 	EXP 	slider: markerPos = 6.308333333333334
250.9721 	EXP 	slider: markerPos = 6.308333333333334
250.9793 	EXP 	slider: markerPos = 6.308333333333334
250.9870 	EXP 	slider: markerPos = 6.308333333333334
250.9942 	EXP 	slider: markerPos = 6.308333333333334
251.0013 	EXP 	slider: markerPos = 6.308333333333334
251.0084 	EXP 	slider: markerPos = 6.308333333333334
251.0159 	EXP 	slider: markerPos = 6.308333333333334
251.0230 	EXP 	slider: markerPos = 6.308333333333334
251.0301 	EXP 	slider: markerPos = 6.308333333333334
251.0375 	EXP 	slider: markerPos = 6.308333333333334
251.0447 	EXP 	slider: markerPos = 6.308333333333334
251.0517 	EXP 	slider: markerPos = 6.308333333333334
251.0623 	EXP 	slider: markerPos = 6.308333333333334
251.0700 	EXP 	slider: markerPos = 6.308333333333334
251.0770 	EXP 	slider: markerPos = 6.308333333333334
251.0843 	EXP 	slider: markerPos = 6.308333333333334
251.0916 	EXP 	slider: markerPos = 6.308333333333334
251.0988 	EXP 	slider: markerPos = 6.308333333333334
251.1060 	EXP 	slider: markerPos = 6.308333333333334
251.1133 	EXP 	slider: markerPos = 6.308333333333334
251.1204 	EXP 	slider: markerPos = 6.308333333333334
251.1275 	EXP 	slider: markerPos = 6.308333333333334
251.1354 	EXP 	slider: markerPos = 6.308333333333334
251.1456 	EXP 	slider: markerPos = 6.308333333333334
251.1527 	EXP 	slider: markerPos = 6.308333333333334
251.1595 	EXP 	slider: markerPos = 6.308333333333334
251.1666 	EXP 	slider: markerPos = 6.308333333333334
251.1735 	EXP 	slider: markerPos = 6.308333333333334
251.1808 	EXP 	slider: markerPos = 6.308333333333334
251.1884 	EXP 	slider: markerPos = 6.308333333333334
251.1961 	EXP 	slider: markerPos = 6.308333333333334
251.2033 	EXP 	slider: markerPos = 6.308333333333334
251.2105 	EXP 	slider: markerPos = 6.308333333333334
251.2176 	EXP 	slider: markerPos = 6.308333333333334
251.2248 	EXP 	slider: markerPos = 6.308333333333334
251.2321 	EXP 	slider: markerPos = 6.308333333333334
251.2393 	EXP 	slider: markerPos = 6.308333333333334
251.2498 	EXP 	slider: markerPos = 6.308333333333334
251.2568 	EXP 	slider: markerPos = 6.308333333333334
251.2640 	EXP 	slider: markerPos = 6.308333333333334
251.2716 	EXP 	slider: markerPos = 6.308333333333334
251.2790 	EXP 	slider: markerPos = 6.308333333333334
251.2861 	EXP 	slider: markerPos = 6.308333333333334
251.2933 	EXP 	slider: markerPos = 6.308333333333334
251.3006 	EXP 	slider: markerPos = 6.308333333333334
251.3077 	EXP 	slider: markerPos = 6.308333333333334
251.3151 	EXP 	slider: markerPos = 6.308333333333334
251.3223 	EXP 	slider: markerPos = 6.308333333333334
251.3297 	EXP 	slider: markerPos = 6.308333333333334
251.3402 	EXP 	slider: markerPos = 6.308333333333334
251.3472 	EXP 	slider: markerPos = 6.308333333333334
251.3542 	EXP 	slider: markerPos = 6.308333333333334
251.3619 	EXP 	slider: markerPos = 6.308333333333334
251.3693 	EXP 	slider: markerPos = 6.308333333333334
251.3765 	EXP 	slider: markerPos = 6.308333333333334
251.3836 	EXP 	slider: markerPos = 6.308333333333334
251.3908 	EXP 	slider: markerPos = 6.308333333333334
251.3980 	EXP 	slider: markerPos = 6.308333333333334
251.4055 	EXP 	slider: markerPos = 6.308333333333334
251.4129 	EXP 	slider: markerPos = 6.308333333333334
251.4235 	EXP 	slider: markerPos = 6.308333333333334
251.4305 	EXP 	slider: markerPos = 6.308333333333334
251.4375 	EXP 	slider: markerPos = 6.308333333333334
251.4448 	EXP 	slider: markerPos = 6.308333333333334
251.4524 	EXP 	slider: markerPos = 6.308333333333334
251.4596 	EXP 	slider: markerPos = 6.308333333333334
251.4668 	EXP 	slider: markerPos = 6.308333333333334
251.4741 	EXP 	slider: markerPos = 6.308333333333334
251.4809 	EXP 	slider: markerPos = 6.308333333333334
251.4881 	EXP 	slider: markerPos = 6.308333333333334
251.4953 	EXP 	slider: markerPos = 6.308333333333334
251.5023 	EXP 	slider: markerPos = 6.308333333333334
251.5096 	EXP 	slider: markerPos = 6.308333333333334
251.5167 	EXP 	slider: markerPos = 6.308333333333334
251.5239 	EXP 	slider: markerPos = 6.308333333333334
251.5345 	EXP 	slider: markerPos = 6.308333333333334
251.5415 	EXP 	slider: markerPos = 6.308333333333334
251.5486 	EXP 	slider: markerPos = 6.308333333333334
251.5559 	EXP 	slider: markerPos = 6.308333333333334
251.5634 	EXP 	slider: markerPos = 6.308333333333334
251.5708 	EXP 	slider: markerPos = 6.308333333333334
251.5781 	EXP 	slider: markerPos = 6.308333333333334
251.5850 	EXP 	slider: markerPos = 6.308333333333334
251.5921 	EXP 	slider: markerPos = 6.308333333333334
251.5992 	EXP 	slider: markerPos = 6.308333333333334
251.6063 	EXP 	slider: markerPos = 6.308333333333334
251.6135 	EXP 	slider: markerPos = 6.308333333333334
251.6208 	EXP 	slider: markerPos = 6.308333333333334
251.6280 	EXP 	slider: markerPos = 6.308333333333334
251.6387 	EXP 	slider: markerPos = 6.308333333333334
251.6457 	EXP 	slider: markerPos = 6.308333333333334
251.6529 	EXP 	slider: markerPos = 6.308333333333334
251.6602 	EXP 	slider: markerPos = 6.308333333333334
251.6676 	EXP 	slider: markerPos = 6.308333333333334
251.6749 	EXP 	slider: markerPos = 6.308333333333334
251.6821 	EXP 	slider: markerPos = 6.308333333333334
251.6893 	EXP 	slider: markerPos = 6.308333333333334
251.6969 	EXP 	slider: markerPos = 6.308333333333334
251.7041 	EXP 	slider: markerPos = 6.308333333333334
251.7117 	EXP 	slider: markerPos = 6.308333333333334
251.7220 	EXP 	slider: markerPos = 6.308333333333334
251.7291 	EXP 	slider: markerPos = 6.308333333333334
251.7362 	EXP 	slider: markerPos = 6.308333333333334
251.7438 	EXP 	slider: markerPos = 6.308333333333334
251.7512 	EXP 	slider: markerPos = 6.308333333333334
251.7584 	EXP 	slider: markerPos = 6.308333333333334
251.7655 	EXP 	slider: markerPos = 6.308333333333334
251.7728 	EXP 	slider: markerPos = 6.308333333333334
251.7799 	EXP 	slider: markerPos = 6.308333333333334
251.7871 	EXP 	slider: markerPos = 6.308333333333334
251.7943 	EXP 	slider: markerPos = 6.308333333333334
251.8015 	EXP 	slider: markerPos = 6.308333333333334
251.8087 	EXP 	slider: markerPos = 6.308333333333334
251.8194 	EXP 	slider: markerPos = 6.308333333333334
251.8263 	EXP 	slider: markerPos = 6.308333333333334
251.8334 	EXP 	slider: markerPos = 6.308333333333334
251.8407 	EXP 	slider: markerPos = 6.308333333333334
251.8480 	EXP 	slider: markerPos = 6.308333333333334
251.8555 	EXP 	slider: markerPos = 6.308333333333334
251.8625 	EXP 	slider: markerPos = 6.308333333333334
251.8698 	EXP 	slider: markerPos = 6.308333333333334
251.8770 	EXP 	slider: markerPos = 6.308333333333334
251.8843 	EXP 	slider: markerPos = 6.308333333333334
251.8913 	EXP 	slider: markerPos = 6.308333333333334
251.8985 	EXP 	slider: markerPos = 6.308333333333334
251.9057 	EXP 	slider: markerPos = 6.308333333333334
251.9129 	EXP 	slider: markerPos = 6.308333333333334
251.9236 	EXP 	slider: markerPos = 6.308333333333334
251.9306 	EXP 	slider: markerPos = 6.308333333333334
251.9377 	EXP 	slider: markerPos = 6.308333333333334
251.9453 	EXP 	slider: markerPos = 6.308333333333334
251.9526 	EXP 	slider: markerPos = 6.308333333333334
251.9598 	EXP 	slider: markerPos = 6.308333333333334
251.9670 	EXP 	slider: markerPos = 6.308333333333334
251.9753 	EXP 	slider: markerPos = 6.308333333333334
251.9862 	EXP 	slider: markerPos = 6.308333333333334
251.9935 	EXP 	slider: markerPos = 6.308333333333334
252.0010 	EXP 	slider: markerPos = 6.308333333333334
252.0083 	EXP 	slider: markerPos = 6.308333333333334
252.0158 	EXP 	slider: markerPos = 6.308333333333334
252.0278 	EXP 	slider: markerPos = 6.308333333333334
252.0352 	EXP 	slider: markerPos = 6.308333333333334
252.0428 	EXP 	slider: markerPos = 6.308333333333334
252.0506 	EXP 	slider: markerPos = 6.308333333333334
252.0625 	EXP 	slider: markerPos = 6.308333333333334
252.0697 	EXP 	slider: markerPos = 6.308333333333334
252.0774 	EXP 	slider: markerPos = 6.308333333333334
252.0849 	EXP 	slider: markerPos = 6.308333333333334
252.0928 	EXP 	slider: markerPos = 6.308333333333334
252.1041 	EXP 	slider: markerPos = 6.308333333333334
252.1113 	EXP 	slider: markerPos = 6.308333333333334
252.1193 	EXP 	slider: markerPos = 6.308333333333334
252.1268 	EXP 	slider: markerPos = 6.308333333333334
252.1346 	EXP 	slider: markerPos = 6.308333333333334
252.1461 	EXP 	slider: markerPos = 6.308333333333334
252.1536 	EXP 	slider: markerPos = 6.308333333333334
252.1610 	EXP 	slider: markerPos = 6.308333333333334
252.1685 	EXP 	slider: markerPos = 6.308333333333334
252.1762 	EXP 	slider: markerPos = 6.308333333333334
252.1875 	EXP 	slider: markerPos = 6.308333333333334
252.1948 	EXP 	slider: markerPos = 6.308333333333334
252.2028 	EXP 	slider: markerPos = 6.308333333333334
252.2103 	EXP 	slider: markerPos = 6.308333333333334
252.2221 	EXP 	slider: markerPos = 6.308333333333334
252.2295 	EXP 	slider: markerPos = 6.308333333333334
252.2370 	EXP 	slider: markerPos = 6.308333333333334
252.2444 	EXP 	slider: markerPos = 6.308333333333334
252.2523 	EXP 	slider: markerPos = 6.308333333333334
252.2638 	EXP 	slider: markerPos = 6.308333333333334
252.2711 	EXP 	slider: markerPos = 6.308333333333334
252.2788 	EXP 	slider: markerPos = 6.308333333333334
252.2863 	EXP 	slider: markerPos = 6.308333333333334
252.2945 	EXP 	slider: markerPos = 6.308333333333334
252.3055 	EXP 	slider: markerPos = 6.308333333333334
252.3128 	EXP 	slider: markerPos = 6.308333333333334
252.3205 	EXP 	slider: markerPos = 6.308333333333334
252.3280 	EXP 	slider: markerPos = 6.308333333333334
252.3359 	EXP 	slider: markerPos = 6.308333333333334
252.3473 	EXP 	slider: markerPos = 6.308333333333334
252.3547 	EXP 	slider: markerPos = 6.308333333333334
252.3623 	EXP 	slider: markerPos = 6.308333333333334
252.3696 	EXP 	slider: markerPos = 6.308333333333334
252.3774 	EXP 	slider: markerPos = 6.308333333333334
252.3845 	EXP 	slider: markerPos = 6.308333333333334
252.3918 	EXP 	slider: markerPos = 6.308333333333334
252.3991 	EXP 	slider: markerPos = 6.308333333333334
252.4094 	EXP 	slider: markerPos = 6.308333333333334
252.4165 	EXP 	slider: markerPos = 6.308333333333334
252.4239 	EXP 	slider: markerPos = 6.308333333333334
252.4314 	EXP 	slider: markerPos = 6.308333333333334
252.4385 	EXP 	slider: markerPos = 6.308333333333334
252.4457 	EXP 	slider: markerPos = 6.308333333333334
252.4529 	EXP 	slider: markerPos = 6.308333333333334
252.4600 	EXP 	slider: markerPos = 6.308333333333334
252.4674 	EXP 	slider: markerPos = 6.308333333333334
252.4746 	EXP 	slider: markerPos = 6.308333333333334
252.4819 	EXP 	slider: markerPos = 6.308333333333334
252.4892 	EXP 	slider: markerPos = 6.308333333333334
252.4964 	EXP 	slider: markerPos = 6.308333333333334
252.5067 	EXP 	slider: markerPos = 6.308333333333334
252.5138 	EXP 	slider: markerPos = 6.308333333333334
252.5210 	EXP 	slider: markerPos = 6.308333333333334
252.5285 	EXP 	slider: markerPos = 6.308333333333334
252.5357 	EXP 	slider: markerPos = 6.308333333333334
252.5431 	EXP 	slider: markerPos = 6.308333333333334
252.5502 	EXP 	slider: markerPos = 6.308333333333334
252.5576 	EXP 	slider: markerPos = 6.308333333333334
252.5647 	EXP 	slider: markerPos = 6.308333333333334
252.5719 	EXP 	slider: markerPos = 6.308333333333334
252.5793 	EXP 	slider: markerPos = 6.308333333333334
252.5865 	EXP 	slider: markerPos = 6.308333333333334
252.5971 	EXP 	slider: markerPos = 6.308333333333334
252.6040 	EXP 	slider: markerPos = 6.308333333333334
252.6113 	EXP 	slider: markerPos = 6.308333333333334
252.6186 	EXP 	slider: markerPos = 6.308333333333334
252.6263 	EXP 	slider: markerPos = 6.308333333333334
252.6334 	EXP 	slider: markerPos = 6.308333333333334
252.6407 	EXP 	slider: markerPos = 6.308333333333334
252.6479 	EXP 	slider: markerPos = 6.308333333333334
252.6552 	EXP 	slider: markerPos = 6.308333333333334
252.6626 	EXP 	slider: markerPos = 6.308333333333334
252.6698 	EXP 	slider: markerPos = 6.308333333333334
252.6804 	EXP 	slider: markerPos = 6.308333333333334
252.6874 	EXP 	slider: markerPos = 6.308333333333334
252.6947 	EXP 	slider: markerPos = 6.308333333333334
252.7018 	EXP 	slider: markerPos = 6.308333333333334
252.7093 	EXP 	slider: markerPos = 6.308333333333334
252.7164 	EXP 	slider: markerPos = 6.308333333333334
252.7236 	EXP 	slider: markerPos = 6.308333333333334
252.7308 	EXP 	slider: markerPos = 6.308333333333334
252.7381 	EXP 	slider: markerPos = 6.308333333333334
252.7452 	EXP 	slider: markerPos = 6.308333333333334
252.7524 	EXP 	slider: markerPos = 6.308333333333334
252.7596 	EXP 	slider: markerPos = 6.308333333333334
252.7669 	EXP 	slider: markerPos = 6.308333333333334
252.7775 	EXP 	slider: markerPos = 6.308333333333334
252.7845 	EXP 	slider: markerPos = 6.308333333333334
252.7917 	EXP 	slider: markerPos = 6.308333333333334
252.7992 	EXP 	slider: markerPos = 6.308333333333334
252.8064 	EXP 	slider: markerPos = 6.308333333333334
252.8137 	EXP 	slider: markerPos = 6.308333333333334
252.8208 	EXP 	slider: markerPos = 6.308333333333334
252.8281 	EXP 	slider: markerPos = 6.308333333333334
252.8354 	EXP 	slider: markerPos = 6.308333333333334
252.8425 	EXP 	slider: markerPos = 6.308333333333334
252.8496 	EXP 	slider: markerPos = 6.308333333333334
252.8567 	EXP 	slider: markerPos = 6.308333333333334
252.8641 	EXP 	slider: markerPos = 6.308333333333334
252.8714 	EXP 	slider: markerPos = 6.308333333333334
252.8817 	EXP 	slider: markerPos = 6.308333333333334
252.8888 	EXP 	slider: markerPos = 6.308333333333334
252.8960 	EXP 	slider: markerPos = 6.308333333333334
252.9035 	EXP 	slider: markerPos = 6.308333333333334
252.9110 	EXP 	slider: markerPos = 6.308333333333334
252.9177 	EXP 	slider: markerPos = 6.308333333333334
252.9243 	EXP 	slider: markerPos = 6.308333333333334
252.9320 	EXP 	slider: markerPos = 6.291666666666667
252.9396 	EXP 	slider: markerPos = 6.283333333333333
252.9470 	EXP 	slider: markerPos = 6.266666666666667
252.9548 	EXP 	slider: markerPos = 6.241666666666666
252.9652 	EXP 	slider: markerPos = 6.191666666666666
252.9724 	EXP 	slider: markerPos = 6.1499999999999995
252.9800 	EXP 	slider: markerPos = 6.091666666666667
252.9873 	EXP 	slider: markerPos = 6.041666666666667
252.9946 	EXP 	slider: markerPos = 5.983333333333333
253.0022 	EXP 	slider: markerPos = 5.941666666666666
253.0094 	EXP 	slider: markerPos = 5.8999999999999995
253.0169 	EXP 	slider: markerPos = 5.866666666666667
253.0278 	EXP 	slider: markerPos = 5.833333333333333
253.0355 	EXP 	slider: markerPos = 5.783333333333333
253.0426 	EXP 	slider: markerPos = 5.758333333333333
253.0498 	EXP 	slider: markerPos = 5.733333333333333
253.0571 	EXP 	slider: markerPos = 5.7250000000000005
253.0644 	EXP 	slider: markerPos = 5.716666666666666
253.0717 	EXP 	slider: markerPos = 5.708333333333333
253.0788 	EXP 	slider: markerPos = 5.7
253.0860 	EXP 	slider: markerPos = 5.683333333333334
253.0933 	EXP 	slider: markerPos = 5.683333333333334
253.1039 	EXP 	slider: markerPos = 5.683333333333334
253.1116 	EXP 	slider: markerPos = 5.666666666666666
253.1191 	EXP 	slider: markerPos = 5.666666666666666
253.1262 	EXP 	slider: markerPos = 5.658333333333333
253.1327 	EXP 	slider: markerPos = 5.65
253.1400 	EXP 	slider: markerPos = 5.641666666666667
253.1473 	EXP 	slider: markerPos = 5.641666666666667
253.1548 	EXP 	slider: markerPos = 5.625
253.1620 	EXP 	slider: markerPos = 5.616666666666666
253.1692 	EXP 	slider: markerPos = 5.616666666666666
253.1767 	EXP 	slider: markerPos = 5.608333333333333
253.1873 	EXP 	slider: markerPos = 5.6
253.1944 	EXP 	slider: markerPos = 5.6
253.2015 	EXP 	slider: markerPos = 5.6
253.2097 	EXP 	slider: markerPos = 5.6
253.2168 	EXP 	slider: markerPos = 5.591666666666667
253.2240 	EXP 	slider: markerPos = 5.591666666666667
253.2313 	EXP 	slider: markerPos = 5.591666666666667
253.2385 	EXP 	slider: markerPos = 5.591666666666667
253.2456 	EXP 	slider: markerPos = 5.591666666666667
253.2526 	EXP 	slider: markerPos = 5.591666666666667
253.2600 	EXP 	slider: markerPos = 5.591666666666667
253.2707 	EXP 	slider: markerPos = 5.591666666666667
253.2777 	EXP 	slider: markerPos = 5.591666666666667
253.2849 	EXP 	slider: markerPos = 5.591666666666667
253.2920 	EXP 	slider: markerPos = 5.591666666666667
253.2987 	DATA 	Mouse:  Left button up, pos=(971,235)
253.3002 	EXP 	slider: markerPos = 5.591666666666667
253.3071 	EXP 	slider: markerPos = 5.591666666666667
253.3161 	EXP 	slider: autoDraw = False
253.3161 	EXP 	text_3: autoDraw = False
253.3161 	EXP 	suggestions: autoDraw = True
253.3161 	EXP 	text_6: autoDraw = True
255.3985 	DATA 	Keypress: right
255.4028 	EXP 	suggestions: autoDraw = False
255.4028 	EXP 	text_6: autoDraw = False
255.4028 	EXP 	thank_you: autoDraw = True
258.4029 	EXP 	thank_you: autoDraw = False
258.4029 	EXP 	thank_you: autoDraw = False
258.4032 	EXP 	clock: status = STOPPED
258.4647 	EXP 	window1: mouseVisible = True
